hour,pv,demand_elec_res,demand_heat_res,demand_elec_inst,demand_heat_inst,demand_elec,demand_heat,,,,,
t2466,0.164,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2467,0.018,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2468,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2469,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2470,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2471,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2472,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2473,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2474,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2475,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2476,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2477,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2478,0.005,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2479,0.082,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2480,0.225,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2481,0.394,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2482,0.519,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2483,0.673,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2484,0.69,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2485,0.72,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2486,0.684,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2487,0.588,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2488,0.377,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2489,0.164,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2490,0.051,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2491,0.013,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2492,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2493,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2494,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2495,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2496,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2497,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2498,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2499,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2500,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2501,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2502,0.006,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2503,0.084,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2504,0.238,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2505,0.428,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2506,0.492,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2507,0.446,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2508,0.452,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2509,0.587,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2510,0.639,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2511,0.493,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2512,0.276,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2513,0.144,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2514,0.062,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2515,0.01,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2516,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2517,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2518,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2519,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2520,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2521,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2522,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2523,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2524,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2525,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2526,0.006,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2527,0.065,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2528,0.145,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2529,0.192,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2530,0.229,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2531,0.256,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2532,0.271,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2533,0.252,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2534,0.209,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2535,0.163,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2536,0.115,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2537,0.07,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2538,0.033,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2539,0.007,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2540,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2541,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2542,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2543,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2544,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2545,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2546,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2547,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2548,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2549,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2550,0.007,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2551,0.088,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2552,0.274,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2553,0.454,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2554,0.602,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2555,0.725,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2556,0.788,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2557,0.791,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2558,0.751,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2559,0.664,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2560,0.529,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2561,0.352,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2562,0.161,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2563,0.025,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2564,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2565,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2566,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2567,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2568,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2569,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2570,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2571,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2572,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2573,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2574,0.006,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2575,0.061,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2576,0.168,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2577,0.291,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2578,0.386,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2579,0.458,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2580,0.521,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2581,0.543,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2582,0.547,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2583,0.51,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2584,0.428,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2585,0.283,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2586,0.125,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2587,0.024,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2588,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2589,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2590,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2591,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2592,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2593,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2594,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2595,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2596,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2597,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2598,0.006,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2599,0.056,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2600,0.168,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2601,0.353,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2602,0.554,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2603,0.694,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2604,0.766,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2605,0.778,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2606,0.733,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2607,0.635,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2608,0.478,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2609,0.304,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2610,0.142,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2611,0.028,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2612,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2613,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2614,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2615,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2616,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2617,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2618,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2619,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2620,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2621,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2622,0.012,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2623,0.096,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2624,0.229,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2625,0.346,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2626,0.428,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2627,0.461,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2628,0.485,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2629,0.535,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2630,0.577,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2631,0.543,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2632,0.433,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2633,0.268,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2634,0.112,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2635,0.024,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2636,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2637,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2638,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2639,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2640,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2641,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2642,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2643,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2644,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2645,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2646,0.006,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2647,0.05,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2648,0.119,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2649,0.201,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2650,0.298,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2651,0.417,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2652,0.547,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2653,0.61,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2654,0.565,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2655,0.48,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2656,0.362,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2657,0.262,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2658,0.146,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2659,0.034,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2660,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2661,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2662,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2663,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2664,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2665,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2666,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2667,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2668,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2669,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2670,0.015,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2671,0.114,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2672,0.301,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2673,0.486,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2674,0.632,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2675,0.735,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2676,0.79,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2677,0.802,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2678,0.763,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2679,0.674,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2680,0.536,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2681,0.358,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2682,0.167,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2683,0.032,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2684,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2685,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2686,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2687,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2688,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2689,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2690,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2691,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2692,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
t2693,0,2104.826389,740.7407407,1003.009259,2592.592593,2845.56713,3595.601852,,,,,
